mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,param_verbosity,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.905422258377076,0.0295920865094555,0.07767963409423828,0.002977181639522327,0.6,0.5,0.1,7,1,750,0.1,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6101190476190477,0.5476190476190477,0.608955223880597,0.6119402985074627,0.6417910447761194,0.6040849324804549,0.03076356324251571,403
11.743179750442504,0.21366003563471775,0.07397055625915527,0.002923632096219988,0.6,0.5,0.1,7,1,750,0.1,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6190476190476191,0.5773809523809523,0.6149253731343284,0.6238805970149254,0.6507462686567164,0.6171961620469083,0.023512237751546095,42
8.953451204299927,0.10604753368212633,0.0503807544708252,0.002575992932284925,0.6,0.5,0.1,7,10,750,0,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6220238095238095,0.5625,0.6059701492537314,0.6029850746268657,0.6238805970149254,0.6034719260838664,0.022117247110392983,439
9.801504039764405,0.1207301975889665,0.05718317031860352,0.012309762643871371,0.6,0.5,0.1,7,10,750,0,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6190476190476191,0.5833333333333334,0.6059701492537314,0.6119402985074627,0.6179104477611941,0.6076403695806681,0.013020836241045433,289
8.620733547210694,0.17615697262391694,0.05121169090270996,0.002128871652495026,0.6,0.5,0.1,7,10,750,0,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6130952380952381,0.5625,0.6149253731343284,0.608955223880597,0.6208955223880597,0.6040742714996445,0.021139169677768056,412
9.614195680618286,0.017630818552170337,0.06338481903076172,0.002878010529717304,0.6,0.5,0.1,7,10,750,0,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6101190476190477,0.5744047619047619,0.6179104477611941,0.608955223880597,0.6268656716417911,0.6076510305614783,0.017818891554346027,277
8.821625709533691,0.16920541495507124,0.05941028594970703,0.006534744201806469,0.6,0.5,0.1,7,10,750,0.1,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6279761904761905,0.5654761904761905,0.6059701492537314,0.6059701492537314,0.6268656716417911,0.6064516702203269,0.022625163386925183,340
9.774529027938843,0.2920385953903679,0.06485614776611329,0.004046292984476677,0.6,0.5,0.1,7,10,750,0.1,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6220238095238095,0.5833333333333334,0.6059701492537314,0.608955223880597,0.6208955223880597,0.6082356076759062,0.013972554294007537,253
8.5032488822937,0.05233891426315978,0.05095629692077637,0.0032995671669972643,0.6,0.5,0.1,7,10,750,0.1,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6130952380952381,0.5625,0.6149253731343284,0.608955223880597,0.6268656716417911,0.6052683013503909,0.0221976907622996,355
9.580413961410523,0.0840466558955372,0.06565184593200683,0.0037903966878058974,0.6,0.5,0.1,7,10,750,0.1,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6101190476190477,0.5744047619047619,0.6179104477611941,0.6059701492537314,0.6238805970149254,0.606457000710732,0.017179969626772137,331
