ATL,BKN,BOS,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS,AWAY_ATL,AWAY_BKN,AWAY_BOS,AWAY_CHA,AWAY_CHI,AWAY_CLE,AWAY_DAL,AWAY_DEN,AWAY_DET,AWAY_GSW,AWAY_HOU,AWAY_IND,AWAY_LAC,AWAY_LAL,AWAY_MEM,AWAY_MIA,AWAY_MIL,AWAY_MIN,AWAY_NOP,AWAY_NYK,AWAY_OKC,AWAY_ORL,AWAY_PHI,AWAY_PHX,AWAY_POR,AWAY_SAC,AWAY_SAS,AWAY_TOR,AWAY_UTA,AWAY_WAS,AWAY_RA_AST,AWAY_RA_BLK,AWAY_RA_DREB,AWAY_RA_FG3A,AWAY_RA_FG3M,AWAY_RA_FG3_PCT,AWAY_RA_FGA,AWAY_RA_FGM,AWAY_RA_FG_PCT,AWAY_RA_FTA,AWAY_RA_FTM,AWAY_RA_FT_PCT,AWAY_RA_OREB,AWAY_RA_PF,AWAY_RA_PLUS_MINUS,AWAY_RA_PTS,AWAY_RA_REB,AWAY_RA_STL,AWAY_RA_TOV,HOME_RA_AST,HOME_RA_BLK,HOME_RA_DREB,HOME_RA_FG3A,HOME_RA_FG3M,HOME_RA_FG3_PCT,HOME_RA_FGA,HOME_RA_FGM,HOME_RA_FG_PCT,HOME_RA_FTA,HOME_RA_FTM,HOME_RA_FT_PCT,HOME_RA_OREB,HOME_RA_PF,HOME_RA_PLUS_MINUS,HOME_RA_PTS,HOME_RA_REB,HOME_RA_STL,HOME_RA_TOV,HOME_WIN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4408602150537634,0.22727272727272724,0.3478260869565215,0.43055555555555564,0.5737704918032787,0.6860821581851625,0.40601503759398483,0.6373626373626373,0.70926517571885,0.42758620689655175,0.36,0.5853783231083844,0.41428571428571437,0.32499999999999996,0.594142259414226,0.6475770925110131,0.36170212765957444,0.22222222222222227,0.2631578947368421,0.5164835164835164,0.16000000000000006,0.5454545454545454,0.5838926174496644,0.5555555555555556,0.5507159904534605,0.5255474452554743,0.5666666666666669,0.5073313782991205,0.37423312883435583,0.3583333333333333,0.5392781316348199,0.6714285714285714,0.5466666666666669,0.50187265917603,0.5438596491228072,0.6086956521739131,0.3103448275862069,0.4285714285714287,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5698924731182796,0.20454545454545453,0.4130434782608692,0.4861111111111112,0.7213114754098362,0.8393623543838137,0.37593984962406024,0.7472527472527473,0.8647497337593184,0.39310344827586213,0.30400000000000005,0.5148261758691204,0.44285714285714295,0.4125000000000001,0.7866108786610879,0.7444933920704848,0.4184397163120568,0.3333333333333334,0.3289473684210526,0.4505494505494505,0.4600000000000001,0.20454545454545436,0.47651006711409394,0.2698412698412698,0.2297136038186156,0.5109489051094891,0.40000000000000036,0.34115347018572817,0.22085889570552147,0.10000000000000003,0.1852441613588114,0.5714285714285714,0.4800000000000002,0.16104868913857678,0.19736842105263164,0.3405797101449275,0.41379310344827586,0.48051948051948057,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4516129032258064,0.3181818181818182,0.6086956521739129,0.37500000000000006,0.3770491803278689,0.41630901287553634,0.736842105263158,0.6373626373626373,0.4366347177848775,0.28275862068965524,0.22399999999999998,0.49079754601226977,0.5714285714285714,0.4750000000000001,0.5313807531380754,0.5198237885462555,0.6099290780141844,0.5925925925925928,0.5526315789473684,0.5054945054945055,0.12000000000000002,0.45454545454545436,0.4563758389261744,0.603174603174603,0.8269689737470164,0.4014598540145986,0.7222222222222223,0.7751710654936461,0.42331288343558277,0.4083333333333333,0.5583864118895967,0.3857142857142857,0.43999999999999995,0.7191011235955056,0.7061403508771928,0.4057971014492754,0.3103448275862069,0.36363636363636376,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4301075268817206,0.04545454545454544,0.40217391304347805,0.43055555555555564,0.7049180327868854,0.8841201716738197,0.2781954887218041,0.6153846153846154,0.7710330138445154,0.6000000000000001,0.496,0.5194274028629855,0.3142857142857143,0.32499999999999996,0.7154811715481173,0.7400881057268722,0.34751773049645407,0.3148148148148148,0.34210526315789475,0.4725274725274724,0.36,0.7499999999999998,0.5167785234899328,0.4603174603174603,0.49105011933174214,0.6569343065693434,0.6333333333333333,0.47116324535679355,0.28834355828220865,0.2833333333333333,0.6109341825902339,0.4714285714285714,0.52,0.5917602996254682,0.5307017543859647,0.6376811594202898,0.41379310344827586,0.4415584415584416,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24731182795698914,0.13636363636363635,0.5543478260869563,0.3611111111111111,0.40983606557377056,0.47332924586143454,0.3834586466165413,0.37362637362637385,0.3929712460063901,0.5310344827586206,0.43200000000000005,0.5807770961145193,0.4571428571428572,0.48750000000000004,0.4393305439330545,0.43171806167400906,0.5177304964539007,0.12962962962962965,0.3289473684210526,0.41758241758241743,0.13999999999999999,0.386363636363636,0.3825503355704698,0.4603174603174603,0.6181384248210023,0.2846715328467151,0.6000000000000001,0.7262952101661779,0.6441717791411044,0.5916666666666667,0.48619957537155,0.41428571428571437,0.45333333333333337,0.6554307116104869,0.6666666666666667,0.37681159420289867,0.37931034482758624,0.4155844155844156,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5376344086021506,0.22727272727272724,0.4565217391304346,0.3611111111111111,0.4262295081967214,0.4481912936848559,0.26315789473684204,0.5384615384615388,0.6932907348242812,0.7379310344827588,0.576,0.4427402862985683,0.3857142857142857,0.4375,0.6694560669456068,0.6475770925110131,0.4184397163120568,0.4074074074074075,0.4605263157894736,0.4945054945054945,0.36,0.6818181818181819,0.4563758389261744,0.42857142857142855,0.5196897374701671,0.5839416058394162,0.6333333333333333,0.546432062561095,0.5889570552147241,0.5083333333333334,0.4506369426751595,0.41428571428571437,0.6533333333333333,0.5430711610486891,0.6403508771929822,0.5652173913043477,0.46551724137931044,0.5714285714285715,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5376344086021506,0.29545454545454547,0.2717391304347825,0.4444444444444445,0.4754098360655738,0.45432250153280196,0.255639097744361,0.6593406593406597,0.863684771033014,0.3724137931034484,0.368,0.7101226993865031,0.30000000000000004,0.5125,0.6276150627615064,0.643171806167401,0.25531914893617036,0.5000000000000002,0.6052631578947367,0.5054945054945055,0.20000000000000004,0.3749999999999998,0.3557046979865771,0.25396825396825395,0.33233890214797135,0.33576642335766405,0.48888888888888893,0.5679374389051806,0.8404907975460123,0.7583333333333334,0.40976645435244197,0.5714285714285714,0.4933333333333334,0.50187265917603,0.6096491228070178,0.4492753623188406,0.396551724137931,0.5194805194805197,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4946236559139786,0.29545454545454547,0.33695652173913015,0.451388888888889,0.44262295081967223,0.41753525444512574,0.5563909774436091,0.4725274725274726,0.3791267305644306,0.4551724137931035,0.42400000000000004,0.6814928425357873,0.6,0.8125,0.5481171548117155,0.515418502202643,0.44680851063829774,0.29629629629629634,0.28947368421052627,0.5494505494505495,0.22000000000000006,0.3749999999999998,0.4161073825503355,0.30158730158730157,0.3174224343675418,0.3211678832116789,0.48888888888888893,0.5816226783968721,0.9141104294478528,0.7999999999999999,0.3688959660297242,0.6,0.6533333333333333,0.5243445692883896,0.644736842105263,0.46376811594202905,0.41379310344827586,0.4285714285714287,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129037,0.18181818181818182,0.4673913043478257,0.5138888888888888,0.45901639344262296,0.3629675045984059,0.6766917293233083,0.4395604395604398,0.3003194888178915,0.3724137931034484,0.29599999999999993,0.47085889570552153,0.6142857142857142,0.55,0.17573221757322177,0.4229074889867843,0.5390070921985817,0.537037037037037,0.8157894736842106,0.7252747252747251,0.38,0.6249999999999998,0.4429530201342282,0.3174603174603174,0.31026252983293556,0.41605839416058377,0.7000000000000002,0.7321603128054746,0.8098159509202454,0.7333333333333333,0.46284501061571137,0.6428571428571428,0.72,0.7640449438202248,0.7807017543859651,0.644927536231884,0.517241379310345,0.5454545454545455,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3870967741935484,0.3181818181818182,0.4999999999999998,0.4861111111111112,0.540983606557377,0.51931330472103,0.6315789473684208,0.5384615384615388,0.39936102236421744,0.5586206896551724,0.544,0.7126789366053168,0.48571428571428577,0.55,0.5355648535564854,0.6607929515418505,0.4964539007092197,0.1481481481481482,0.4868421052631578,0.7142857142857144,0.30000000000000004,0.5909090909090906,0.4295302013422819,0.34920634920634924,0.44928400954653924,0.4525547445255471,0.7888888888888892,0.7986314760508308,0.7730061349693254,0.7500000000000001,0.5636942675159236,0.5142857142857142,0.6933333333333336,0.7265917602996255,0.868421052631579,0.5579710144927537,0.6206896551724137,0.5064935064935066,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4516129032258064,0.3181818181818182,0.5652173913043477,0.34722222222222227,0.45901639344262296,0.5990190067443287,0.3834586466165413,0.5714285714285716,0.6187433439829606,0.3034482758620691,0.32799999999999996,0.7822085889570549,0.2571428571428571,0.2875000000000001,0.5564853556485356,0.5462555066079298,0.42553191489361697,0.25925925925925936,0.513157894736842,0.5824175824175823,0.31999999999999995,0.6022727272727273,0.4295302013422819,0.34920634920634924,0.44928400954653924,0.43065693430656937,0.7111111111111108,0.7321603128054746,0.7975460122699387,0.7666666666666667,0.5509554140127388,0.5142857142857142,0.6000000000000001,0.6928838951310862,0.8157894736842104,0.5652173913043477,0.603448275862069,0.5194805194805197,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5483870967741936,0.3863636363636363,0.6521739130434778,0.40972222222222227,0.40983606557377056,0.44083384426732064,0.36842105263157876,0.6263736263736268,0.7060702875399363,0.8551724137931036,0.6880000000000001,0.5230061349693251,0.3571428571428571,0.4125000000000001,0.7405857740585775,0.7753303964757712,0.5319148936170213,0.5740740740740742,0.3947368421052631,0.3076923076923075,0.52,0.47727272727272707,0.14765100671140935,0.09523809523809523,0.31980906921241037,0.35036496350364965,0.4555555555555557,0.5229716520039098,0.294478527607362,0.30833333333333335,0.664543524416136,0.3142857142857143,0.52,0.550561797752809,0.30263157894736836,0.3840579710144927,0.396551724137931,0.37662337662337664,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5591397849462366,0.3409090909090909,0.6413043478260867,0.451388888888889,0.4754098360655738,0.4763948497854077,0.4436090225563909,0.6923076923076921,0.718849840255591,0.7517241379310347,0.616,0.5398773006134971,0.3571428571428571,0.3500000000000001,0.7196652719665273,0.8061674008810575,0.5248226950354611,0.6111111111111112,0.4605263157894736,0.3516483516483515,0.28,0.46590909090909083,0.4966442953020135,0.44444444444444436,0.4982100238663484,0.4671532846715327,0.5555555555555558,0.5366568914956014,0.3987730061349693,0.42500000000000004,0.7075371549893843,0.3571428571428571,0.6800000000000002,0.46816479400749067,0.5394736842105263,0.39855072463768093,0.5689655172413792,0.5194805194805197,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5698924731182796,0.24999999999999994,0.44565217391304324,0.451388888888889,0.5901639344262295,0.6296750459840587,0.3984962406015038,0.6153846153846154,0.6719914802981899,0.8137931034482759,0.672,0.5316973415132924,0.34285714285714286,0.44999999999999996,0.5857740585774059,0.8061674008810575,0.3900709219858156,0.4629629629629631,0.28947368421052627,0.31868131868131866,0.4800000000000001,0.386363636363636,0.2953020134228188,0.34920634920634924,0.6730310262529832,0.42335766423357635,0.47777777777777786,0.48973607038123146,0.3251533742331288,0.32499999999999996,0.5828025477707008,0.48571428571428577,0.5866666666666667,0.4344569288389513,0.3991228070175439,0.4130434782608696,0.22413793103448276,0.2987012987012988,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5161290322580644,0.3863636363636363,0.7282608695652173,0.5555555555555556,0.6721311475409837,0.6082158185162477,0.6090225563909777,0.7032967032967035,0.633652822151225,0.613793103448276,0.512,0.4580777096114521,0.6571428571428573,0.4375,0.7280334728033474,0.8105726872246697,0.730496453900709,0.425925925925926,0.6710526315789473,0.5824175824175823,0.36,0.4204545454545452,0.5570469798657718,0.5873015873015872,0.6002386634844866,0.5182481751824812,0.577777777777778,0.5219941348973609,0.656441717791411,0.5916666666666667,0.5053078556263271,0.5142857142857142,0.56,0.5580524344569289,0.6842105263157892,0.4492753623188406,0.44827586206896547,0.35064935064935066,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25806451612903214,0.3409090909090909,0.35869565217391286,0.2638888888888889,0.3278688524590164,0.5315757204169221,0.3834586466165413,0.4065934065934069,0.45047923322683703,0.3586206896551724,0.32799999999999996,0.5996932515337421,0.48571428571428577,0.55,0.22175732217573224,0.3788546255506611,0.404255319148936,0.20370370370370366,0.5,0.6483516483516485,0.41999999999999993,0.4999999999999998,0.5838926174496644,0.6349206349206349,0.6443914081145584,0.5182481751824812,0.6111111111111112,0.5581622678396874,0.6196319018404908,0.5583333333333333,0.5095541401273886,0.5142857142857142,0.5866666666666667,0.7153558052434457,0.7061403508771928,0.5,0.41379310344827586,0.33766233766233766,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6774193548387096,0.47727272727272724,0.4891304347826084,0.5486111111111112,0.7213114754098362,0.7001839362354384,0.48872180451127845,0.6923076923076921,0.694355697550586,0.5034482758620691,0.43200000000000005,0.5899795501022493,0.41428571428571437,0.5874999999999999,0.8326359832635984,0.770925110132159,0.45390070921985815,0.425925925925926,0.3552631578947368,0.34065934065934056,0.33999999999999997,0.30681818181818166,0.37583892617449666,0.44444444444444436,0.617541766109785,0.4963503649635035,0.6222222222222227,0.5962854349951126,0.46625766871165647,0.43333333333333335,0.4771762208067942,0.6714285714285714,0.5866666666666667,0.43820224719101125,0.5964912280701753,0.4565217391304346,0.4310344827586207,0.5844155844155846,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7634408602150539,0.5454545454545454,0.6413043478260867,0.5208333333333335,0.7049180327868854,0.717964438994482,0.6541353383458643,0.8571428571428572,0.7305644302449417,0.3862068965517242,0.33599999999999997,0.5945807770961145,0.5,0.5625,1.0000000000000002,0.8458149779735682,0.5957446808510638,0.5740740740740742,0.3552631578947368,0.7582417582417582,0.52,0.22727272727272707,0.5436241610738255,0.746031746031746,0.8931980906921241,0.5474452554744529,0.7666666666666666,0.7067448680351907,0.33128834355828224,0.2833333333333333,0.4761146496815287,0.19999999999999996,0.45333333333333337,0.30337078651685395,0.7149122807017545,0.16666666666666652,0.4310344827586207,0.6493506493506495,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5268817204301074,0.18181818181818182,0.11956521739130421,0.6319444444444444,0.6065573770491803,0.4800735744941754,0.4436090225563909,0.5164835164835169,0.5314164004259849,0.3379310344827587,0.31200000000000006,0.6528629856850716,0.22857142857142854,0.42500000000000004,0.297071129707113,0.5330396475770929,0.12056737588652466,0.4444444444444445,0.4473684210526316,0.6813186813186813,0.4800000000000001,0.534090909090909,0.4899328859060402,0.49206349206349215,0.5751789976133651,0.6350364963503647,0.8666666666666667,0.7272727272727277,0.37423312883435583,0.3416666666666667,0.5360934182590236,0.5857142857142856,0.5466666666666669,0.8726591760299626,0.7543859649122806,0.5579710144927537,0.6206896551724137,0.49350649350649356,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4516129032258064,0.11363636363636365,0.4130434782608692,0.43750000000000006,0.7213114754098362,0.8706315144083384,0.4135338345864663,0.6483516483516487,0.7018104366347178,0.5931034482758621,0.528,0.5669734151329244,0.4714285714285714,0.6000000000000001,0.5188284518828453,0.7885462555066081,0.4326241134751774,0.425925925925926,0.6052631578947367,0.6813186813186813,0.4,0.5909090909090906,0.42281879194630867,0.42857142857142855,0.5471360381861575,0.5255474452554743,0.8888888888888888,0.8347996089931573,0.4846625766871166,0.43333333333333335,0.4639065817409769,0.5142857142857142,0.6133333333333335,0.8689138576779026,0.8026315789473684,0.5579710144927537,0.603448275862069,0.6233766233766235,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6774193548387096,0.2727272727272727,0.4673913043478257,0.46527777777777785,0.5081967213114753,0.5248313917841815,0.5563909774436091,0.7692307692307696,0.7241746538871139,0.2758620689655173,0.24,0.6175869120654396,0.37142857142857155,0.4750000000000001,0.7531380753138076,0.6696035242290748,0.4184397163120568,0.5185185185185186,0.4473684210526316,0.6593406593406594,0.4,0.6136363636363633,0.37583892617449666,0.4126984126984126,0.5972553699284008,0.5766423357664232,0.9444444444444446,0.8543499511241446,0.43558282208588966,0.3833333333333334,0.45806794055201716,0.5428571428571428,0.6000000000000001,0.7977528089887641,0.8157894736842104,0.5869565217391304,0.5689655172413792,0.6103896103896104,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5913978494623656,0.3863636363636363,0.5760869565217388,0.3819444444444446,0.49180327868852464,0.5800122624156959,0.5488721804511276,0.8901098901098901,0.8562300319488818,0.42758620689655175,0.32799999999999996,0.4504089979550103,0.4571428571428572,0.4624999999999999,0.8702928870292888,0.8105726872246697,0.5319148936170213,0.6666666666666667,0.5394736842105263,0.2637362637362639,0.13999999999999999,0.4431818181818179,0.44966442953020125,0.3968253968253968,0.5465393794749401,0.36496350364963526,0.4666666666666668,0.5122189638318673,0.33128834355828224,0.31666666666666665,0.5674097664543525,0.5142857142857142,0.45333333333333337,0.38576779026217234,0.3991228070175439,0.46376811594202905,0.3448275862068965,0.5974025974025975,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23655913978494636,0.09090909090909088,0.5108695652173911,0.43055555555555564,0.5245901639344264,0.5518087063151441,0.5112781954887216,0.4285714285714288,0.3642172523961662,0.3034482758620691,0.28,0.6196319018404908,0.48571428571428577,0.30000000000000004,0.4476987447698746,0.4229074889867843,0.5035460992907801,0.3148148148148148,0.43421052631578955,0.5714285714285714,0.31999999999999995,0.36363636363636354,0.4093959731543624,0.36507936507936506,0.48687350835322174,0.4963503649635035,0.7444444444444445,0.7253176930596286,0.3803680981595093,0.30833333333333335,0.3853503184713378,0.41428571428571437,0.52,0.704119850187266,0.605263157894737,0.36231884057971,0.517241379310345,0.4025974025974026,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5268817204301074,0.3636363636363636,0.44565217391304324,0.388888888888889,0.3934426229508197,0.423053341508277,0.5789473684210522,0.6593406593406597,0.5931842385516508,0.3862068965517242,0.32000000000000006,0.5066462167689161,0.41428571428571437,0.5375000000000001,0.7154811715481173,0.5947136563876656,0.42553191489361697,0.6296296296296295,0.34210526315789475,0.5164835164835164,0.33999999999999997,0.784090909090909,0.4899328859060402,0.380952380952381,0.4146778042959426,0.6277372262773722,0.6000000000000001,0.46529814271749736,0.5521472392638036,0.525,0.4962845010615713,0.5428571428571428,0.5333333333333332,0.5468164794007491,0.6096491228070178,0.6956521739130435,0.41379310344827586,0.5974025974025975,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4193548387096774,0.24999999999999994,0.5652173913043477,0.47222222222222227,0.5245901639344264,0.4947884733292459,0.7218045112781959,0.5934065934065935,0.3972310969116082,0.36551724137931035,0.14400000000000002,0.06492842535787324,0.5142857142857143,0.375,0.3514644351464436,0.48017621145374445,0.553191489361702,0.4629629629629631,0.4868421052631578,0.5934065934065935,0.4600000000000001,0.4204545454545452,0.5033557046979866,0.44444444444444436,0.4946300715990454,0.6277372262773722,0.7000000000000002,0.578690127077224,0.3006134969325153,0.2583333333333334,0.4421443736730364,0.4285714285714285,0.43999999999999995,0.6704119850187267,0.5657894736842104,0.4057971014492754,0.6551724137931034,0.2597402597402598,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5806451612903224,0.13636363636363635,0.3695652173913042,0.20833333333333331,0.27868852459016397,0.46719803801348847,0.6466165413533838,0.6923076923076921,0.5654952076677318,0.4689655172413793,0.33599999999999997,0.37985685071574626,0.4714285714285714,0.6000000000000001,0.35983263598326365,0.5991189427312777,0.404255319148936,0.3518518518518519,0.31578947368421056,0.6593406593406594,0.4,0.36363636363636354,0.5033557046979866,0.44444444444444436,0.4946300715990454,0.554744525547445,0.6444444444444448,0.5767350928641253,0.31901840490797545,0.30000000000000004,0.4989384288747347,0.37142857142857133,0.3866666666666667,0.651685393258427,0.5438596491228072,0.3405797101449275,0.6551724137931034,0.2987012987012988,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7096774193548386,0.5681818181818181,0.4130434782608692,0.5416666666666667,0.5737704918032787,0.5058246474555489,0.5714285714285716,0.5824175824175826,0.5026624068157615,0.36551724137931035,0.30400000000000005,0.5071574642126788,0.41428571428571437,0.38749999999999996,0.6569037656903767,0.5726872246696035,0.404255319148936,0.5740740740740742,0.28947368421052627,0.3076923076923075,0.4600000000000001,0.5227272727272723,0.20805369127516782,0.22222222222222227,0.48866348448687347,0.35766423357664223,0.588888888888889,0.6764418377321604,0.5644171779141105,0.5583333333333333,0.5371549893842889,0.48571428571428577,0.6133333333333335,0.5692883895131087,0.5745614035087716,0.5,0.41379310344827586,0.3246753246753248,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6021505376344086,0.5681818181818181,0.38043478260869557,0.5277777777777779,0.6229508196721312,0.5898221949724095,0.48120300751879697,0.5384615384615388,0.5197018104366347,0.4344827586206897,0.4,0.6160531697341514,0.4571428571428572,0.4375,0.589958158995816,0.6035242290748899,0.404255319148936,0.6111111111111112,0.47368421052631576,0.5384615384615385,0.38,0.659090909090909,0.6308724832214766,0.6825396825396823,0.708233890214797,0.7080291970802919,0.7999999999999998,0.6089931573802543,0.46625766871165647,0.4666666666666667,0.5966029723991508,0.657142857142857,0.5866666666666667,0.5655430711610487,0.8201754385964912,0.6739130434782608,0.5689655172413792,0.6233766233766235,0.0
